code_ibge;name;slug;region_code
2512721;PEDRO RÉGIS;Pedro Régis;PB
1505106;ÓBIDOS;Óbidos;PA
2512747;RIACHÃO;Riachão;PB
1505205;OEIRAS DO PARÁ;Oeiras do Pará;PA
2512754;RIACHÃO DO BACAMARTE;Riachão do Bacamarte;PB
1505304;ORIXIMINÁ;Oriximiná;PA
2512762;RIACHÃO DO POÇO;Riachão do Poço;PB
1505403;OURÉM;Ourém;PA
2512788;RIACHO DE SANTO ANTÔNIO;Riacho de Santo Antônio;PB
1505502;PARAGOMINAS;Paragominas;PA
2513158;SANTA CECÍLIA;Santa Cecília;PB
1505601;PEIXE-BOI;Peixe-Boi;PA
2513356;SANTA INÊS;Santa Inês;PB
1505700;PONTA DE PEDRAS;Ponta de Pedras;PA
2513653;JOCA CLAUDINO;Joca Claudino;PB
1505809;PORTEL;Portel;PA
2513851;SANTO ANDRÉ;Santo André;PB
1505908;PORTO DE MOZ;Porto de Moz;PA
2513927;SÃO BENTINHO;São Bentinho;PB
1506005;PRAINHA;Prainha;PA
2513943;SÃO DOMINGOS DO CARIRI;São Domingos do Cariri;PB
1506104;PRIMAVERA;Primavera;PA
2513968;SÃO DOMINGOS;São Domingos;PB
1506203;SALINÓPOLIS;Salinópolis;PA
2513984;SÃO FRANCISCO;São Francisco;PB
1506302;SALVATERRA;Salvaterra;PA
2514453;SÃO JOSÉ DOS RAMOS;São José dos Ramos;PB
1506401;SANTA CRUZ DO ARARI;Santa Cruz do Arari;PA
2514552;SÃO JOSÉ DE PRINCESA;São José de Princesa;PB
1506500;SANTA ISABEL DO PARÁ;Santa Izabel do Pará;PA
2514651;SÃO JOSÉ DO BREJO DO CRUZ;São José do Brejo do Cruz;PB
1506609;SANTA MARIA DO PARÁ;Santa Maria do Pará;PA
2515930;SERTÃOZINHO;Sertãozinho;PB
1506708;SANTANA DO ARAGUAIA;Santana do Araguaia;PA
2515971;SOBRADO;Sobrado;PB
1506807;SANTARÉM;Santarém;PA
2516151;SOSSÊGO;Sossêgo;PB
1506906;SANTARÉM NOVO;Santarém Novo;PA
2516755;TENÓRIO;Tenório;PB
1507003;SANTO ANTÔNIO DO TAUÁ;Santo Antônio do Tauá;PA
2517209;VIEIRÓPOLIS;Vieirópolis;PB
1507102;SÃO CAETANO DE ODIVELAS;São Caetano de Odivelas;PA
2517407;ZABELÊ;Zabelê;PB
1507201;SÃO DOMINGOS DO CAPIM;São Domingos do Capim;PA
2601052;ARAÇOIABA;Araçoiaba;PE
1507300;SÃO FÉLIX DO XINGU;São Félix do Xingu;PA
2604155;CASINHAS;Casinhas;PE
1507409;SÃO FRANCISCO DO PARÁ;São Francisco do Pará;PA
2607950;JAQUEIRA;Jaqueira;PE
1507508;SÃO JOÃO DO ARAGUAIA;São João do Araguaia;PA
2608057;JATOBÁ;Jatobá;PE
1507607;SÃO MIGUEL DO GUAMÁ;São Miguel do Guamá;PA
2608750;LAGOA GRANDE;Lagoa Grande;PE
1507706;SÃO SEBASTIÃO DA BOA VISTA;São Sebastião da Boa Vista;PA
2609154;MANARI;Manari;PE
1507805;SENADOR JOSÉ PORFÍRIO;Senador José Porfírio;PA
2612554;SANTA FILOMENA;Santa Filomena;PE
1507904;SOURE;Soure;PA
2614857;TAMANDARÉ;Tamandaré;PE
1508001;TOMÉ-AÇU;Tomé-Açu;PA
2701357;CAMPESTRE;Campestre;AL
1508100;TUCURUÍ;Tucuruí;PA
2703759;JEQUIÁ DA PRAIA;Jequiá da Praia;AL
1508209;VIGIA;Vigia;PA
3102050;ALTO CAPARAÓ;Alto Caparaó;MG
1508308;VISEU;Viseu;PA
3102852;ANGELÂNDIA;Angelândia;MG
1506138;REDENÇÃO;Redenção;PA
3104452;ARICANDUVA;Aricanduva;MG
1506161;RIO MARIA;Rio Maria;PA
3106655;BERIZAL;Berizal;MG
1508407;XINGUARA;Xinguara;PA
3108255;BONITO DE MINAS;Bonito de Minas;MG
1506187;RONDON DO PARÁ;Rondon do Pará;PA
3108552;BRASILÂNDIA DE MINAS;Brasilândia de Minas;MG
1501576;BOM JESUS DO TOCANTINS;Bom Jesus do Tocantins;PA
3109253;BUGRE;Bugre;MG
1501758;BREJO GRANDE DO ARAGUAIA;Brejo Grande do Araguaia;PA
3109451;CABECEIRA GRANDE;Cabeceira Grande;MG
1502756;CONCÓRDIA DO PARÁ;Concórdia do Pará;PA
3111150;CAMPO AZUL;Campo Azul;MG
1502772;CURIONÓPOLIS;Curionópolis;PA
3112059;CANTAGALO;Cantagalo;MG
1502939;DOM ELISEU;Dom Eliseu;PA
3115359;CATAS ALTAS;Catas Altas;MG
1503077;GARRAFÃO DO NORTE;Garrafão do Norte;PA
3115474;CATUTI;Catuti;MG
1504059;MÃE DO RIO;Mãe do Rio;PA
3116159;CHAPADA GAÚCHA;Chapada Gaúcha;MG
1504455;MEDICILÂNDIA;Medicilândia;PA
3117836;CÔNEGO MARINHO;Cônego Marinho;MG
1505437;OURILÂNDIA DO NORTE;Ourilândia do Norte;PA
3117876;CONFINS;Confins;MG
1505486;PACAJÁ;Pacajá;PA
3119955;CÓRREGO FUNDO;Córrego Fundo;MG
1505536;PARAUAPEBAS;Parauapebas;PA
3120151;CRISÓLITA;Crisólita;MG
1506195;RURÓPOLIS;Rurópolis;PA
3120839;CUPARAQUE;Cuparaque;MG
1506583;SANTA MARIA DAS BARREIRAS;Santa Maria das Barreiras;PA
3120870;CURRAL DE DENTRO;Curral de Dentro;MG
1600105;AMAPÁ;Amapá;AP
3121258;DELTA;Delta;MG
1600204;CALÇOENE;Calçoene;AP
3122355;DIVISA ALEGRE;Divisa Alegre;MG
1600303;MACAPÁ;Macapá;AP
3122470;DOM BOSCO;Dom Bosco;MG
1600402;MAZAGÃO;Mazagão;AP
3126752;FRANCISCÓPOLIS;Franciscópolis;MG
1600501;OIAPOQUE;Oiapoque;AP
3126950;FREI LAGONEGRO;Frei Lagonegro;MG
1600238;FERREIRA GOMES;Ferreira Gomes;AP
3127073;FRUTA DE LEITE;Fruta de Leite;MG
1600279;LARANJAL DO JARI;Laranjal do Jari;AP
3127339;GAMELEIRAS;Gameleiras;MG
1600600;SANTANA;Santana;AP
3127354;GLAUCILÂNDIA;Glaucilândia;MG
1600709;TARTARUGALZINHO;Tartarugalzinho;AP
3127370;GOIABEIRA;Goiabeira;MG
1507458;SÃO GERALDO DO ARAGUAIA;São Geraldo do Araguaia;PA
3127388;GOIANÁ;Goianá;MG
1503457;IPIXUNA DO PARÁ;Ipixuna do Pará;PA
3128253;GUARACIAMA;Guaraciama;MG
1508126;ULIANÓPOLIS;Ulianópolis;PA
3129657;IBIRACATU;Ibiracatu;MG
1501782;BREU BRANCO;Breu Branco;PA
3130556;IMBÉ DE MINAS;Imbé de Minas;MG
1503093;GOIANÉSIA DO PARÁ;Goianésia do Pará;PA
3130655;INDAIABIRA;Indaiabira;MG
1505064;NOVO REPARTIMENTO;Novo Repartimento;PA
3135357;JAPONVAR;Japonvar;MG
1503754;JACAREACANGA;Jacareacanga;PA
3135456;JENIPAPO DE MINAS;Jenipapo de Minas;MG
1505031;NOVO PROGRESSO;Novo Progresso;PA
3136520;JOSÉ GONÇALVES DE MINAS;José Gonçalves de Minas;MG
1508050;TRAIRÃO;Trairão;PA
3136553;JOSÉ RAYDAN;José Raydan;MG
1507979;TERRA SANTA;Terra Santa;PA
3136579;JOSENÓPOLIS;Josenópolis;MG
1501725;BRASIL NOVO;Brasil Novo;PA
3136959;JUVENÍLIA;Juvenília;MG
1508357;VITÓRIA DO XINGU;Vitória do Xingu;PA
3138351;LEME DO PRADO;Leme do Prado;MG
1200013;ACRELÂNDIA;Acrelândia;AC
3138674;LUISBURGO;Luisburgo;MG
1200138;BUJARI;Bujari;AC
3138682;LUISLÂNDIA;Luislândia;MG
1200179;CAPIXABA;Capixaba;AC
3140159;MÁRIO CAMPOS;Mário Campos;MG
1200807;PORTO ACRE;Porto Acre;AC
3140530;MARTINS SOARES;Martins Soares;MG
1200252;EPITACIOLÂNDIA;Epitaciolândia;AC
3142254;MIRAVÂNIA;Miravânia;MG
1200328;JORDÃO;Jordão;AC
3143153;MONTE FORMOSO;Monte Formoso;MG
1200351;MARECHAL THAUMATURGO;Marechal Thaumaturgo;AC
3144359;NAQUE;Naque;MG
1200393;PORTO WALTER;Porto Walter;AC
3144375;NATALÂNDIA;Natalândia;MG
1200427;RODRIGUES ALVES;Rodrigues Alves;AC
3144656;NINHEIRA;Ninheira;MG
1200435;SANTA ROSA DO PURUS;Santa Rosa do Purus;AC
3144672;NOVA BELÉM;Nova Belém;MG
1600154;PEDRA BRANCA DO AMAPARI;Pedra Branca do Amapari;AP
3145059;NOVA PORTEIRINHA;Nova Porteirinha;MG
1600055;SERRA DO NAVIO;Serra do Navio;AP
3145356;NOVO ORIENTE DE MINAS;Novo Oriente de Minas;MG
1600212;CUTIAS;Cutias;AP
3145372;NOVORIZONTE;Novorizonte;MG
1600253;ITAUBAL;Itaubal;AP
3145455;OLHOS-D'ÁGUA;Olhos-d'Água;MG
1600535;PORTO GRANDE;Porto Grande;AP
3145851;ORATÓRIOS;Oratórios;MG
1600550;PRACUÚBA;Pracuúba;AP
3145877;ORIZÂNIA;Orizânia;MG
1100403;ALTO PARAÍSO;Alto Paraíso;RO
3146255;PADRE CARVALHO;Padre Carvalho;MG
1100601;CACAULÂNDIA;Cacaulândia;RO
3146552;PAI PEDRO;Pai Pedro;MG
1100700;CAMPO NOVO DE RONDÔNIA;Campo Novo de Rondônia;RO
3147956;PATIS;Patis;MG
1100809;CANDEIAS DO JAMARI;Candeias do Jamari;RO
3148756;PEDRA BONITA;Pedra Bonita;MG
1101104;ITAPUÃ DO OESTE;Itapuã do Oeste;RO
3149952;PERIQUITO;Periquito;MG
1101401;MONTE NEGRO;Monte Negro;RO
3150158;PIEDADE DE CARATINGA;Piedade de Caratinga;MG
1100262;RIO CRESPO;Rio Crespo;RO
3150539;PINGO D'AGUA;Pingo-d'Água;MG
1100502;NOVO HORIZONTE DO OESTE;Novo Horizonte do Oeste;RO
3150570;PINTÓPOLIS;Pintópolis;MG
1100908;CASTANHEIRAS;Castanheiras;RO
3152131;PONTO CHIQUE;Ponto Chique;MG
1101005;GOVERNADOR JORGE TEIXEIRA;Governador Jorge Teixeira;RO
3152170;PONTO DOS VOLANTES;Ponto dos Volantes;MG
1101203;MINISTRO ANDREAZZA;Ministro Andreazza;RO
3154150;REDUTO;Reduto;MG
1101302;MIRANTE DA SERRA;Mirante da Serra;RO
3156452;ROSÁRIO DA LIMEIRA;Rosário da Limeira;MG
1101500;SERINGUEIRAS;Seringueiras;RO
3157278;SANTA BÁRBARA DO MONTE VERDE;Santa Bárbara do Monte Verde;MG
2100105;AFONSO CUNHA;Afonso Cunha;MA
3157336;SANTA CRUZ DE MINAS;Santa Cruz de Minas;MG
2100204;ALCÂNTARA;Alcântara;MA
3157377;SANTA CRUZ DE SALINAS;Santa Cruz de Salinas;MG
2100303;ALDEIAS ALTAS;Aldeias Altas;MA
3157658;SANTA HELENA DE MINAS;Santa Helena de Minas;MG
2100402;ALTAMIRA DO MARANHÃO;Altamira do Maranhão;MA
3160454;SANTO ANTÔNIO DO RETIRO;Santo Antônio do Retiro;MG
2100501;ALTO PARNAÍBA;Alto Parnaíba;MA
3160959;SÃO DOMINGOS DAS DORES;São Domingos das Dores;MG
2100600;AMARANTE DO MARANHÃO;Amarante do Maranhão;MA
3161056;SÃO FÉLIX DE MINAS;São Félix de Minas;MG
2100709;ANAJATUBA;Anajatuba;MA
3161650;SÃO GERALDO DO BAIXIO;São Geraldo do Baixio;MG
2100808;ANAPURUS;Anapurus;MA
3162252;SÃO JOÃO DA LAGOA;São João da Lagoa;MG
2100907;ARAIOSES;Araioses;MA
3162450;SÃO JOÃO DAS MISSÕES;São João das Missões;MG
2101004;ARARI;Arari;MA
3162658;SÃO JOÃO DO PACUÍ;São João do Pacuí;MG
2101103;AXIXÁ;Axixá;MA
3162922;SÃO JOAQUIM DE BICAS;São Joaquim de Bicas;MG
2101202;BACABAL;Bacabal;MA
3162948;SÃO JOSÉ DA BARRA;São José da Barra;MG
2101301;BACURI;Bacuri;MA
3164431;SÃO SEBASTIÃO DA VARGEM ALEGRE;São Sebastião da Vargem Alegre;MG
2101400;BALSAS;Balsas;MA
3164472;SÃO SEBASTIÃO DO ANTA;São Sebastião do Anta;MG
2101509;BARÃO DE GRAJAÚ;Barão de Grajaú;MA
3165537;SARZEDO;Sarzedo;MG
2101608;BARRA DO CORDA;Barra do Corda;MA
3165552;SETUBINHA;Setubinha;MG
2101707;BARREIRINHAS;Barreirinhas;MA
3165560;SEM-PEIXE;Sem-Peixe;MG
2101806;BENEDITO LEITE;Benedito Leite;MA
3166956;SERRANÓPOLIS DE MINAS;Serranópolis de Minas;MG
2101905;BEQUIMÃO;Bequimão;MA
3168051;TAPARUBA;Taparuba;MG
2102101;BREJO;Brejo;MA
3169059;TOCOS DO MOJI;Tocos do Moji;MG
2102200;BURITI;Buriti;MA
3170438;UNIÃO DE MINAS;União de Minas;MG
2102309;BURITI BRAVO;Buriti Bravo;MA
3170479;URUANA DE MINAS;Uruana de Minas;MG
2102408;CAJAPIÓ;Cajapió;MA
3170578;VARGEM ALEGRE;Vargem Alegre;MG
2102507;CAJARI;Cajari;MA
3170651;VARGEM GRANDE DO RIO PARDO;Vargem Grande do Rio Pardo;MG
2102606;CÂNDIDO MENDES;Cândido Mendes;MA
3170750;VARJÃO DE MINAS;Varjão de Minas;MG
2102705;CANTANHEDE;Cantanhede;MA
3171030;VERDELÂNDIA;Verdelândia;MG
2102804;CAROLINA;Carolina;MA
3171071;VEREDINHA;Veredinha;MG
2102903;CARUTAPERA;Carutapera;MA
3171154;VERMELHO NOVO;Vermelho Novo;MG
2103000;CAXIAS;Caxias;MA
3201159;BREJETUBA;Brejetuba;ES
2103109;CEDRAL;Cedral;MA
3203320;MARATAÍZES;Marataízes;ES
2103208;CHAPADINHA;Chapadinha;MA
3204252;PONTO BELO;Ponto Belo;ES
2103307;CODÓ;Codó;MA
3204955;SÃO ROQUE DO CANAÃ;São Roque do Canaã;ES
2103406;COELHO NETO;Coelho Neto;MA
3205010;SOORETAMA;Sooretama;ES
2103505;COLINAS;Colinas;MA
3205176;VILA VALÉRIO;Vila Valério;ES
2103604;COROATÁ;Coroatá;MA
3300233;Armação dos Búzios;Armação dos Búzios;RJ
2103703;CURURUPU;Cururupu;MA
3300936;CARAPEBUS;Carapebus;RJ
2103802;DOM PEDRO;Dom Pedro;MA
3301876;IGUABA GRANDE;Iguaba Grande;RJ
2103901;DUQUE BACELAR;Duque Bacelar;MA
3302452;MACUCO;Macuco;RJ
2104008;ESPERANTINÓPOLIS;Esperantinópolis;MA
3303955;PINHEIRAL;Pinheiral;RJ
2104107;FORTALEZA DOS NOGUEIRAS;Fortaleza dos Nogueiras;MA
3304110;PORTO REAL;Porto Real;RJ
2104206;FORTUNA;Fortuna;MA
3304755;SÃO FRANCISCO DE ITABAPOANA;São Francisco de Itabapoana;RJ
2104305;GODOFREDO VIANA;Godofredo Viana;MA
3305133;SÃO JOSÉ DE UBÁ;São José de Ubá;RJ
2104404;GONÇALVES DIAS;Gonçalves Dias;MA
3305554;SEROPÉDICA;Seropédica;RJ
2104503;GOVERNADOR ARCHER;Governador Archer;MA
3305752;TANGUÁ;Tanguá;RJ
2104602;GOVERNADOR EUGÊNIO BARROS;Governador Eugênio Barros;MA
3503356;ARCO-ÍRIS;Arco-Íris;SP
2104701;GRAÇA ARANHA;Graça Aranha;MA
3507753;BREJO ALEGRE;Brejo Alegre;SP
2104800;GRAJAÚ;Grajaú;MA
3509957;CANAS;Canas;SP
2104909;GUIMARÃES;Guimarães;MA
3515657;FERNÃO;Fernão;SP
2105005;HUMBERTO DE CAMPOS;Humberto de Campos;MA
3516853;GAVIÃO PEIXOTO;Gavião Peixoto;SP
2105104;ICATU;Icatu;MA
3521150;IPIGUÁ;Ipiguá;SP
2105203;IGARAPÉ GRANDE;Igarapé Grande;MA
3525854;JUMIRIM;Jumirim;SP
2105302;IMPERATRIZ;Imperatriz;MA
3532157;NANTES;Nantes;SP
2111409;SÃO LUÍS GONZAGA DO MARANHÃO;São Luís Gonzaga do Maranhão;MA
3532868;NOVA CASTILHO;Nova Castilho;SP
2105401;ITAPECURU MIRIM;Itapecuru Mirim;MA
3534757;OUROESTE;Ouroeste;SP
2105500;JOÃO LISBOA;João Lisboa;MA
3536570;PAULISTÂNIA;Paulistânia;SP
2105609;JOSELÂNDIA;Joselândia;MA
3540853;PRACINHA;Pracinha;SP
2105708;LAGO DA PEDRA;Lago da Pedra;MA
3541059;PRATÂNIA;Pratânia;SP
2105807;LAGO DO JUNCO;Lago do Junco;MA
3541653;QUADRA;Quadra;SP
2105906;LAGO VERDE;Lago Verde;MA
3543238;RIBEIRÃO DOS ÍNDIOS;Ribeirão dos Índios;SP
2106003;LIMA CAMPOS;Lima Campos;MA
3546256;SANTA CRUZ DA ESPERANÇA;Santa Cruz da Esperança;SP
2106102;LORETO;Loreto;MA
3547650;SANTA SALETE;Santa Salete;SP
2106201;LUÍS DOMINGUES;Luís Domingues;MA
3553658;TAQUARAL;Taquaral;SP
2106300;MAGALHÃES DE ALMEIDA;Magalhães de Almeida;MA
3554755;TRABIJU;Trabiju;SP
2106409;MATA ROMA;Mata Roma;MA
3556958;VITÓRIA BRASIL;Vitória Brasil;SP
2106508;MATINHA;Matinha;MA
4101655;ARAPUÃ;Arapuã;PR
2106607;MATÕES;Matões;MA
4101853;ARIRANHA DO IVAÍ;Ariranha do Ivaí;PR
2106706;MIRADOR;Mirador;MA
4102752;Bela Vista da Caroba;Bela Vista da Caroba;PR
2106805;MIRINZAL;Mirinzal;MA
4103040;BOA VENTURA DE SÃO ROQUE;Boa Ventura de São Roque;PR
2106904;MONÇÃO;Monção;MA
4103156;BOM JESUS DO SUL;Bom Jesus do Sul;PR
2107001;MONTES ALTOS;Montes Altos;MA
4103958;CAMPINA DO SIMÃO;Campina do Simão;PR
2107100;MORROS;Morros;MA
4104253;CAMPO MAGRO;Campo Magro;PR
2107209;NINA RODRIGUES;Nina Rodrigues;MA
4104659;CARAMBEÍ;Carambeí;PR
2107308;NOVA IORQUE;Nova Iorque;MA
4106456;CORONEL DOMINGOS SOARES;Coronel Domingos Soares;PR
2107407;OLHO D'ÁGUA DAS CUNHÃS;Olho d'Água das Cunhãs;MA
4106852;CRUZMALTINA;Cruzmaltina;PR
2107506;PAÇO DO LUMIAR;Paço do Lumiar;MA
4107520;ESPERANÇA NOVA;Esperança Nova;PR
2107605;PALMEIRÂNDIA;Palmeirândia;MA
4107546;ESPIGÃO ALTO DO IGUAÇU;Espigão Alto do Iguaçu;PR
2107704;PARAIBANO;Paraibano;MA
4107736;FERNANDES PINHEIRO;Fernandes Pinheiro;PR
2107803;PARNARAMA;Parnarama;MA
4108452;FOZ DO JORDÃO;Foz do Jordão;PR
2107902;PASSAGEM FRANCA;Passagem Franca;MA
4108650;GOIOXIM;Goioxim;PR
2108009;PASTOS BONS;Pastos Bons;MA
4108957;GUAMIRANGA;Guamiranga;PR
2108207;PEDREIRAS;Pedreiras;MA
4110078;IMBAÚ;Imbaú;PR
2108306;PENALVA;Penalva;MA
4114351;MANFRINÓPOLIS;Manfrinópolis;PR
2108405;PERI MIRIM;Peri Mirim;MA
4115457;MARQUINHO;Marquinho;PR
2108504;PINDARE MIRIM;Pindaré-Mirim;MA
4118857;PEROBAL;Perobal;PR
2108603;PINHEIRO;Pinheiro;MA
4119954;PONTAL DO PARANÁ;Pontal do Paraná;PR
2108702;PIO XII;Pio XII;MA
4120150;PORTO BARREIRO;Porto Barreiro;PR
2108801;PIRAPEMAS;Pirapemas;MA
4120333;PRADO FERREIRA;Prado Ferreira;PR
2108900;POÇÃO DE PEDRAS;Poção de Pedras;MA
4120655;QUARTO CENTENÁRIO;Quarto Centenário;PR
2109007;PORTO FRANCO;Porto Franco;MA
4121752;RESERVA DO IGUAÇU;Reserva do Iguaçu;PR
2109106;PRESIDENTE DUTRA;Presidente Dutra;MA
4122172;RIO BRANCO DO IVAÍ;Rio Branco do Ivaí;PR
2109205;PRESIDENTE JUSCELINO;Presidente Juscelino;MA
4126355;SERRANÓPOLIS DO IGUAÇU;Serranópolis do Iguaçu;PR
2109304;PRESIDENTE VARGAS;Presidente Vargas;MA
4126678;TAMARANA;Tamarana;PR
2109403;PRIMEIRA CRUZ;Primeira Cruz;MA
4200754;ALTO BELA VISTA;Alto Bela Vista;SC
2109502;RIACHÃO;Riachão;MA
4201950;BALNEÁRIO ARROIO DO SILVA;Balneário Arroio do Silva;SC
2111201;SÃO JOSÉ DE RIBAMAR;São José de Ribamar;MA
4202073;BALNEÁRIO GAIVOTA;Balneário Gaivota;SC
2109601;ROSÁRIO;Rosário;MA
4202081;BANDEIRANTE;Bandeirante;SC
2109700;SAMBAÍBA;Sambaíba;MA
4202099;BARRA BONITA;Barra Bonita;SC
2109809;SANTA HELENA;Santa Helena;MA
4202131;BELA VISTA DO TOLDO;Bela Vista do Toldo;SC
2110005;SANTA LUZIA;Santa Luzia;MA
4202438;BOCAINA DO SUL;Bocaina do Sul;SC
2110104;SANTA QUITÉRIA DO MARANHÃO;Santa Quitéria do Maranhão;MA
4202537;BOM JESUS;Bom Jesus;SC
2110203;SANTA RITA;Santa Rita;MA
4202578;BOM JESUS DO OESTE;Bom Jesus do Oeste;SC
2110302;SANTO ANTÔNIO DOS LOPES;Santo Antônio dos Lopes;MA
4202875;BRUNÓPOLIS;Brunópolis;SC
2110401;SÃO BENEDITO DO RIO PRETO;São Benedito do Rio Preto;MA
4203253;CAPÃO ALTO;Capão Alto;SC
2110500;SÃO BENTO;São Bento;MA
4204194;CHAPADÃO DO LAGEADO;Chapadão do Lageado;SC
2110609;SÃO BERNARDO;São Bernardo;MA
4204756;CUNHATAÍ;Cunhataí;SC
2110708;SÃO DOMINGOS DO MARANHÃO;São Domingos do Maranhão;MA
4205175;ENTRE RIOS;Entre Rios;SC
2110807;SÃO FÉLIX DE BALSAS;São Félix de Balsas;MA
4205191;ERMO;Ermo;SC
2110906;SÃO FRANCISCO DO MARANHÃO;São Francisco do Maranhão;MA
4205357;FLOR DO SERTÃO;Flor do Sertão;SC
2111003;SÃO JOÃO BATISTA;São João Batista;MA
4205555;FREI ROGÉRIO;Frei Rogério;SC
2111102;SÃO JOÃO DOS PATOS;São João dos Patos;MA
4206751;IBIAM;Ibiam;SC
2111300;SÃO LUÍS;São Luís;MA
4207577;IOMERÊ;Iomerê;SC
2111508;SÃO MATEUS DO MARANHÃO;São Mateus do Maranhão;MA
4209177;JUPIÁ;Jupiá;SC
2111607;SÃO RAIMUNDO DAS MANGABEIRAS;São Raimundo das Mangabeiras;MA
4210035;LUZERNA;Luzerna;SC
2111706;SÃO VICENTE FERRER;São Vicente Ferrer;MA
4211876;PAIAL;Paial;SC
2111805;SÍTIO NOVO;Sítio Novo;MA
4211892;PAINEL;Painel;SC
2111904;SUCUPIRA DO NORTE;Sucupira do Norte;MA
4212056;PALMEIRA;Palmeira;SC
2112001;TASSO FRAGOSO;Tasso Fragoso;MA
4214151;PRINCESA;Princesa;SC
2112100;TIMBIRAS;Timbiras;MA
4215356;SALTINHO;Saltinho;SC
2112209;TIMON;Timon;MA
4215687;SANTA TEREZINHA DO PROGRESSO;Santa Terezinha do Progresso;SC
2112308;TUNTUM;Tuntum;MA
4215695;SANTIAGO DO SUL;Santiago do Sul;SC
2112407;TURIAÇU;Turiaçu;MA
4215752;SÃO BERNARDINO;São Bernardino;SC
2112506;TUTÓIA;Tutóia;MA
4217253;SÃO PEDRO DE ALCÂNTARA;São Pedro de Alcântara;SC
2112605;URBANO SANTOS;Urbano Santos;MA
4217956;TIGRINHOS;Tigrinhos;SC
2112704;VARGEM GRANDE;Vargem Grande;MA
4218350;TREVISO;Treviso;SC
2112803;VIANA;Viana;MA
4219853;ZORTÉA;Zortéa;SC
2112902;VITÓRIA DO MEARIM;Vitória do Mearim;MA
4300877;ARARICÁ;Araricá;RS
2113009;VITORINO FREIRE;Vitorino Freire;MA
4301636;BALNEÁRIO PINHAL;Balneário Pinhal;RS
2102002;BOM JARDIM;Bom Jardim;MA
4301875;BARRA DO QUARAÍ;Barra do Quaraí;RS
2109908;SANTA INÊS;Santa Inês;MA
4302055;BENJAMIN CONSTANT DO SUL;Benjamin Constant do Sul;RS
2108108;PAULO RAMOS;Paulo Ramos;MA
4302253;BOA VISTA DO SUL;Boa Vista do Sul;RS
2100055;AÇAILÂNDIA;Açailândia;MA
4304671;CAPIVARI DO SUL;Capivari do Sul;RS
2104057;ESTREITO;Estreito;MA
4304713;CARAÁ;Caraá;RS
1301159;CAREIRO DA VÁRZEA;Careiro da Várzea;AM
4305124;CERRITO;Cerrito;RS
1301654;GUAJARÁ;Guajará;AM
4305439;CHUÍ;Chuí;RS
1300144;APUÍ;Apuí;AM
4305447;CHUVISCA;Chuvisca;RS
2709152;TEOTÔNIO VILELA;Teotônio Vilela;AL
4306072;CRISTAL DO SUL;Cristal do Sul;RS
4205456;FORQUILHINHA;Forquilhinha;SC
4306379;DILERMANDO DE AGUIAR;Dilermando de Aguiar;RS
1101609;THEOBROMA;Theobroma;RO
4306551;DOM PEDRO DE ALCÂNTARA;Dom Pedro de Alcântara;RS
1101708;URUPÁ;Urupá;RO
4306759;DOUTOR RICARDO;Doutor Ricardo;RS
1101807;VALE DO PARAÍSO;Vale do Paraíso;RO
4307450;ESPERANÇA DO SUL;Esperança do Sul;RS
1100072;CORUMBIARA;Corumbiara;RO
4307815;ESTRELA VELHA;Estrela Velha;RS
2303659;CATUNDA;Catunda;CE
4308078;FAZENDA VILANOVA;Fazenda Vilanova;RS
2307254;JIJOCA DE JERICOACOARA;Jijoca de Jericoacoara;CE
4308250;FLORIANO PEIXOTO;Floriano Peixoto;RS
2304459;FORTIM;Fortim;CE
4309571;HERVEIRAS;Herveiras;RS
2301257;ARARENDÁ;Ararendá;CE
4310538;ITAARA;Itaara;RS
2306256;ITAITINGA;Itaitinga;CE
4311130;JARI;Jari;RS
2303931;CHORÓ;Choró;CE
4311718;MAÇAMBARA;Maçambará;RS
2202737;COIVARAS;Coivaras;PI
4311734;MAMPITUBA;Mampituba;RS
2205250;JARDIM DO MULATO;Jardim do Mulato;PI
4312054;MARQUES DE SOUZA;Marques de Souza;RS
2205557;LAGOA ALEGRE;Lagoa Alegre;PI
4312377;MONTE ALEGRE DOS CAMPOS;Monte Alegre dos Campos;RS
2200103;AGRICOLÂNDIA;Agricolândia;PI
4312617;MUITOS CAPÕES;Muitos Capões;RS
2200202;ÁGUA BRANCA;Água Branca;PI
4313011;NOVA CANDELÁRIA;Nova Candelária;RS
2200301;ALTO LONGÁ;Alto Longá;PI
4313334;NOVA RAMADA;Nova Ramada;RS
2200400;ALTOS;Altos;PI
4313391;NOVO CABRAIS;Novo Cabrais;RS
2200509;AMARANTE;Amarante;PI
4314068;PASSA SETE;Passa Sete;RS
2200608;ANGICAL DO PIAUÍ;Angical do Piauí;PI
4320321;SENADOR SALGADO FILHO;Senador Salgado Filho;RS
2200707;ANÍSIO DE ABREU;Anísio de Abreu;PI
4320578;SETE DE SETEMBRO;Sete de Setembro;RS
2200806;ANTÔNIO ALMEIDA;Antônio Almeida;PI
4320859;TABAÍ;Tabaí;RS
2200905;AROAZES;Aroazes;PI
4321493;TOROPI;Toropi;RS
2201002;ARRAIAL;Arraial;PI
4322327;TURUÇU;Turuçu;RS
2201101;AVELINO LOPES;Avelino Lopes;PI
4322343;UBIRETAMA;Ubiretama;RS
2201200;BARRAS;Barras;PI
4322376;UNISTALDA;Unistalda;RS
